NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,year,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Ghana,GHA,98,97,3,8,NA,Leading,Leading,2022,54,3,96.3092309134081,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,70
Ghana,GHA,98,54,3,9,NA,Leading,Catching up,2022,54,3,52.766201762482524,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,70
Ghana,GHA,98,2,4,10,NA,Leading,Off track,2022,54,3,0.4474155008792877,4,Trust and resilience,10,Global Cybersecurity Index,3,70
Ghana,GHA,98,99,4,11,NA,Leading,Leading,2022,54,3,98.87328981049359,4,Trust and resilience,11,Internet Resilience Index,3,70
Ghana,GHA,98,49,4,12,NA,Leading,Off track,2022,54,3,47.338648785836995,4,Trust and resilience,12,Accountability Index,3,70
Greece,GRC,13,59,1,1,NA,Off track,Catching up,2022,55,3,57.95971404481679,1,Connectivity and infrastructure,1,ICT Development Index,4,70
Greece,GRC,13,34,1,2,NA,Off track,Off track,2022,55,3,33.15675094164908,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,70
Greece,GRC,13,NA,1,3,NA,Off track,NA,2022,55,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,70
Greece,GRC,13,43,2,4,NA,Off track,Off track,2022,55,3,41.04715161770582,2,Rights and freedoms,4,Freedom on the Net,4,70
Greece,GRC,13,73,2,5,NA,Off track,On track,2022,55,3,71.42179865948856,2,Rights and freedoms,5,Freedom in the World,4,70
Greece,GRC,13,74,2,6,NA,Off track,On track,2022,55,3,72.4747187756002,2,Rights and freedoms,6,Rule of Law Index,4,70
Greece,GRC,13,60,3,7,NA,Off track,Catching up,2022,55,3,60.96717830840498,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,70
Greece,GRC,13,33,3,8,NA,Off track,Off track,2022,55,3,34.157210590317845,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,70
Greece,GRC,13,48,3,9,NA,Off track,Off track,2022,55,3,49.54012362565845,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,70
Greece,GRC,13,40,4,10,NA,Off track,Off track,2022,55,3,40.15673677250743,4,Trust and resilience,10,Global Cybersecurity Index,4,70
Greece,GRC,13,51,4,11,NA,Off track,Catching up,2022,55,3,49.38885006122291,4,Trust and resilience,11,Internet Resilience Index,4,70
Greece,GRC,13,100,4,12,NA,Off track,Leading,2022,55,3,101.95755348354578,4,Trust and resilience,12,Accountability Index,4,70
Grenada,GRD,45,59,1,1,NA,Off track,Catching up,2022,56,3,57.10020466800779,1,Connectivity and infrastructure,1,ICT Development Index,0,71
Grenada,GRD,45,96,1,2,NA,Off track,Leading,2022,56,3,96.9408908477053,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,71
Grenada,GRD,45,1,1,3,NA,Off track,Off track,2022,56,3,1.049415212124586,1,Connectivity and infrastructure,3,Network Readiness Index,0,71
Grenada,GRD,45,69,2,4,NA,Off track,On track,2022,56,3,69.18782580923289,2,Rights and freedoms,4,Freedom on the Net,0,71
Grenada,GRD,45,NA,2,5,NA,Off track,NA,2022,56,3,NA,2,Rights and freedoms,5,Freedom in the World,0,71
Grenada,GRD,45,58,2,6,NA,Off track,Catching up,2022,56,3,58.686988587491214,2,Rights and freedoms,6,Rule of Law Index,0,71
Grenada,GRD,45,81,3,7,NA,Off track,Leading,2022,56,3,80.4956540549174,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,71
Grenada,GRD,45,61,3,8,NA,Off track,Catching up,2022,56,3,60.59380692336708,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,71
Grenada,GRD,45,59,3,9,NA,Off track,Catching up,2022,56,3,60.47261730208993,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,71
Grenada,GRD,45,43,4,10,NA,Off track,Off track,2022,56,3,41.3910477058962,4,Trust and resilience,10,Global Cybersecurity Index,0,71
Grenada,GRD,45,86,4,11,NA,Off track,Leading,2022,56,3,85.69858927745372,4,Trust and resilience,11,Internet Resilience Index,0,71
Grenada,GRD,45,NA,4,12,NA,Off track,NA,2022,56,3,NA,4,Trust and resilience,12,Accountability Index,0,71
Guatemala,GTM,74,65,1,1,NA,On track,Catching up,2022,57,3,66.6442269263789,1,Connectivity and infrastructure,1,ICT Development Index,1,71
Guatemala,GTM,74,NA,1,2,NA,On track,NA,2022,57,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,71
Guatemala,GTM,74,64,1,3,NA,On track,Catching up,2022,57,3,62.54195926245302,1,Connectivity and infrastructure,3,Network Readiness Index,1,71
Guatemala,GTM,74,NA,2,4,NA,On track,NA,2022,57,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,71
Guatemala,GTM,74,59,2,5,NA,On track,Catching up,2022,57,3,57.41741211153567,2,Rights and freedoms,5,Freedom in the World,1,71
Guatemala,GTM,74,NA,2,6,NA,On track,NA,2022,57,3,NA,2,Rights and freedoms,6,Rule of Law Index,1,71
Guatemala,GTM,74,NA,3,7,NA,On track,NA,2022,57,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,71
Guatemala,GTM,74,84,3,8,NA,On track,Leading,2022,57,3,83.71336040925235,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,71
Guatemala,GTM,74,39,3,9,NA,On track,Off track,2022,57,3,38.64029456861317,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,71
Guatemala,GTM,74,56,4,10,NA,On track,Catching up,2022,57,3,54.41856787074357,4,Trust and resilience,10,Global Cybersecurity Index,1,71
Guatemala,GTM,74,50,4,11,NA,On track,Off track,2022,57,3,50.22341539338231,4,Trust and resilience,11,Internet Resilience Index,1,71
Guatemala,GTM,74,31,4,12,NA,On track,Off track,2022,57,3,30.772635394707322,4,Trust and resilience,12,Accountability Index,1,71
Guyana,GUY,41,72,1,1,NA,Off track,On track,2022,58,3,73.55265063606203,1,Connectivity and infrastructure,1,ICT Development Index,2,71
Guyana,GUY,41,53,1,2,NA,Off track,Catching up,2022,58,3,51.722236345522106,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,71
Guyana,GUY,41,71,1,3,NA,Off track,On track,2022,58,3,70.70275493618101,1,Connectivity and infrastructure,3,Network Readiness Index,2,71
Guyana,GUY,41,51,2,4,NA,Off track,Catching up,2022,58,3,49.25778632145375,2,Rights and freedoms,4,Freedom on the Net,2,71
Guyana,GUY,41,14,2,5,NA,Off track,Off track,2022,58,3,15.83324936684221,2,Rights and freedoms,5,Freedom in the World,2,71
Guyana,GUY,41,87,2,6,NA,Off track,Leading,2022,58,3,88.72973025869578,2,Rights and freedoms,6,Rule of Law Index,2,71
Guyana,GUY,41,NA,3,7,NA,Off track,NA,2022,58,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,71
Guyana,GUY,41,41,3,8,NA,Off track,Off track,2022,58,3,40.81765935476869,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,71
Guyana,GUY,41,93,3,9,NA,Off track,Leading,2022,58,3,91.97355575487018,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,71
Guyana,GUY,41,NA,4,10,NA,Off track,NA,2022,58,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,2,71
Guyana,GUY,41,41,4,11,NA,Off track,Off track,2022,58,3,40.54524901136756,4,Trust and resilience,11,Internet Resilience Index,2,71
Guyana,GUY,41,68,4,12,NA,Off track,On track,2022,58,3,66.24215464480221,4,Trust and resilience,12,Accountability Index,2,71
Haiti,HTI,71,53,1,1,NA,On track,Catching up,2022,59,3,51.99039689078927,1,Connectivity and infrastructure,1,ICT Development Index,3,71
Haiti,HTI,71,100,1,2,NA,On track,Leading,2022,59,3,98.30080991983414,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,71
Haiti,HTI,71,44,1,3,NA,On track,Off track,2022,59,3,44.400634510442615,1,Connectivity and infrastructure,3,Network Readiness Index,3,71
Haiti,HTI,71,26,2,4,NA,On track,Off track,2022,59,3,27.847084344364703,2,Rights and freedoms,4,Freedom on the Net,3,71
Haiti,HTI,71,47,2,5,NA,On track,Off track,2022,59,3,46.21528528816998,2,Rights and freedoms,5,Freedom in the World,3,71
Haiti,HTI,71,NA,2,6,NA,On track,NA,2022,59,3,NA,2,Rights and freedoms,6,Rule of Law Index,3,71
Haiti,HTI,71,18,3,7,NA,On track,Off track,2022,59,3,16.077980149537325,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,71
Haiti,HTI,71,40,3,8,NA,On track,Off track,2022,59,3,41.281716203317046,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,71
Haiti,HTI,71,NA,3,9,NA,On track,NA,2022,59,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,71
Haiti,HTI,71,32,4,10,NA,On track,Off track,2022,59,3,33.82378585450351,4,Trust and resilience,10,Global Cybersecurity Index,3,71
Haiti,HTI,71,NA,4,11,NA,On track,NA,2022,59,3,NA,4,Trust and resilience,11,Internet Resilience Index,3,71
Haiti,HTI,71,56,4,12,NA,On track,Catching up,2022,59,3,54.909824394620955,4,Trust and resilience,12,Accountability Index,3,71
Honduras,HND,44,NA,1,1,NA,Off track,NA,2022,60,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,71
Honduras,HND,44,63,1,2,NA,Off track,Catching up,2022,60,3,62.7742736665532,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,71
Honduras,HND,44,39,1,3,NA,Off track,Off track,2022,60,3,40.26934895012528,1,Connectivity and infrastructure,3,Network Readiness Index,4,71
Honduras,HND,44,59,2,4,NA,Off track,Catching up,2022,60,3,57.6899730078876,2,Rights and freedoms,4,Freedom on the Net,4,71
Honduras,HND,44,15,2,5,NA,Off track,Off track,2022,60,3,13.719292799010873,2,Rights and freedoms,5,Freedom in the World,4,71
Honduras,HND,44,89,2,6,NA,Off track,Leading,2022,60,3,90.60854709148407,2,Rights and freedoms,6,Rule of Law Index,4,71
Honduras,HND,44,69,3,7,NA,Off track,On track,2022,60,3,68.63092003297061,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,71
Honduras,HND,44,54,3,8,NA,Off track,Catching up,2022,60,3,54.15060782618821,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,71
Honduras,HND,44,NA,3,9,NA,Off track,NA,2022,60,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,71
Honduras,HND,44,62,4,10,NA,Off track,Catching up,2022,60,3,61.90186038427055,4,Trust and resilience,10,Global Cybersecurity Index,4,71
Honduras,HND,44,70,4,11,NA,Off track,On track,2022,60,3,69.59356819465756,4,Trust and resilience,11,Internet Resilience Index,4,71
Honduras,HND,44,64,4,12,NA,Off track,Catching up,2022,60,3,63.21072532236576,4,Trust and resilience,12,Accountability Index,4,71
Hungary,HUN,67,100,1,1,NA,On track,Leading,2022,61,3,98.11532225459814,1,Connectivity and infrastructure,1,ICT Development Index,0,72
Hungary,HUN,67,38,1,2,NA,On track,Off track,2022,61,3,38.22962871287018,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,72
Hungary,HUN,67,55,1,3,NA,On track,Catching up,2022,61,3,55.19134124554694,1,Connectivity and infrastructure,3,Network Readiness Index,0,72
Hungary,HUN,67,44,2,4,NA,On track,Off track,2022,61,3,45.285370147787035,2,Rights and freedoms,4,Freedom on the Net,0,72
Hungary,HUN,67,31,2,5,NA,On track,Off track,2022,61,3,32.74600240867585,2,Rights and freedoms,5,Freedom in the World,0,72
Hungary,HUN,67,NA,2,6,NA,On track,NA,2022,61,3,NA,2,Rights and freedoms,6,Rule of Law Index,0,72
Hungary,HUN,67,53,3,7,NA,On track,Catching up,2022,61,3,53.6915852651,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,72
Hungary,HUN,67,59,3,8,NA,On track,Catching up,2022,61,3,59.36213846039027,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,72
Hungary,HUN,67,87,3,9,NA,On track,Leading,2022,61,3,88.54345356673002,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,72
Hungary,HUN,67,65,4,10,NA,On track,Catching up,2022,61,3,63.976146762259305,4,Trust and resilience,10,Global Cybersecurity Index,0,72
Hungary,HUN,67,5,4,11,NA,On track,Off track,2022,61,3,6.870030662044883,4,Trust and resilience,11,Internet Resilience Index,0,72
Hungary,HUN,67,NA,4,12,NA,On track,NA,2022,61,3,NA,4,Trust and resilience,12,Accountability Index,0,72
Iceland,ISL,30,56,1,1,NA,Off track,Catching up,2022,62,3,56.11362773831934,1,Connectivity and infrastructure,1,ICT Development Index,1,72
Iceland,ISL,30,82,1,2,NA,Off track,Leading,2022,62,3,83.76585414260626,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,72
Iceland,ISL,30,62,1,3,NA,Off track,Catching up,2022,62,3,63.920684680342674,1,Connectivity and infrastructure,3,Network Readiness Index,1,72
Iceland,ISL,30,82,2,4,NA,Off track,Leading,2022,62,3,82.17866226937622,2,Rights and freedoms,4,Freedom on the Net,1,72
Iceland,ISL,30,1,2,5,NA,Off track,Off track,2022,62,3,2.3648151885718107,2,Rights and freedoms,5,Freedom in the World,1,72
Iceland,ISL,30,58,2,6,NA,Off track,Catching up,2022,62,3,56.426483736373484,2,Rights and freedoms,6,Rule of Law Index,1,72
Iceland,ISL,30,NA,3,7,NA,Off track,NA,2022,62,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,72
Iceland,ISL,30,27,3,8,NA,Off track,Off track,2022,62,3,27.885316479951143,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,72
Iceland,ISL,30,43,3,9,NA,Off track,Off track,2022,62,3,43.23483287822455,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,72
Iceland,ISL,30,NA,4,10,NA,Off track,NA,2022,62,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,1,72
Iceland,ISL,30,NA,4,11,NA,Off track,NA,2022,62,3,NA,4,Trust and resilience,11,Internet Resilience Index,1,72
Iceland,ISL,30,NA,4,12,NA,Off track,NA,2022,62,3,NA,4,Trust and resilience,12,Accountability Index,1,72
Indonesia,IDN,51,55,1,1,NA,Catching up,Catching up,2022,63,3,54.36954397242516,1,Connectivity and infrastructure,1,ICT Development Index,2,72
Indonesia,IDN,51,6,1,2,NA,Catching up,Off track,2022,63,3,4.526931579224765,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,72
Indonesia,IDN,51,39,1,3,NA,Catching up,Off track,2022,63,3,40.15171463508159,1,Connectivity and infrastructure,3,Network Readiness Index,2,72
Indonesia,IDN,51,NA,2,4,NA,Catching up,NA,2022,63,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,72
Indonesia,IDN,51,96,2,5,NA,Catching up,Leading,2022,63,3,94.73149171192199,2,Rights and freedoms,5,Freedom in the World,2,72
Indonesia,IDN,51,57,2,6,NA,Catching up,Catching up,2022,63,3,57.52816391084343,2,Rights and freedoms,6,Rule of Law Index,2,72
Indonesia,IDN,51,84,3,7,NA,Catching up,Leading,2022,63,3,84.36005969904363,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,72
Indonesia,IDN,51,96,3,8,NA,Catching up,Leading,2022,63,3,94.26774047501385,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,72
Indonesia,IDN,51,NA,3,9,NA,Catching up,NA,2022,63,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,72
Indonesia,IDN,51,70,4,10,NA,Catching up,On track,2022,63,3,70.70835491456091,4,Trust and resilience,10,Global Cybersecurity Index,2,72
Indonesia,IDN,51,81,4,11,NA,Catching up,Leading,2022,63,3,80.79955151118338,4,Trust and resilience,11,Internet Resilience Index,2,72
Indonesia,IDN,51,52,4,12,NA,Catching up,Catching up,2022,63,3,52.941276961006224,4,Trust and resilience,12,Accountability Index,2,72
Iran,IRN,72,NA,1,1,NA,On track,NA,2022,64,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,3,72
Iran,IRN,72,24,1,2,NA,On track,Off track,2022,64,3,22.69682641606778,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,72
Iran,IRN,72,NA,1,3,NA,On track,NA,2022,64,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,72
Iran,IRN,72,56,2,4,NA,On track,Catching up,2022,64,3,55.91108248010278,2,Rights and freedoms,4,Freedom on the Net,3,72
Iran,IRN,72,NA,2,5,NA,On track,NA,2022,64,3,NA,2,Rights and freedoms,5,Freedom in the World,3,72
Iran,IRN,72,NA,2,6,NA,On track,NA,2022,64,3,NA,2,Rights and freedoms,6,Rule of Law Index,3,72
Iran,IRN,72,NA,3,7,NA,On track,NA,2022,64,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,72
Iran,IRN,72,81,3,8,NA,On track,Leading,2022,64,3,82.97849105484784,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,72
Iran,IRN,72,59,3,9,NA,On track,Catching up,2022,64,3,58.902310888282955,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,72
Iran,IRN,72,NA,4,10,NA,On track,NA,2022,64,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,3,72
Iran,IRN,72,65,4,11,NA,On track,Catching up,2022,64,3,63.58311414439231,4,Trust and resilience,11,Internet Resilience Index,3,72
Iran,IRN,72,80,4,12,NA,On track,Leading,2022,64,3,81.03119802195579,4,Trust and resilience,12,Accountability Index,3,72
Iraq,IRQ,94,NA,1,1,NA,Leading,NA,2022,65,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,72
Iraq,IRQ,94,70,1,2,NA,Leading,On track,2022,65,3,68.56317237205803,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,72
Iraq,IRQ,94,NA,1,3,NA,Leading,NA,2022,65,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,72
Iraq,IRQ,94,70,2,4,NA,Leading,On track,2022,65,3,71.50418818369508,2,Rights and freedoms,4,Freedom on the Net,4,72
Iraq,IRQ,94,NA,2,5,NA,Leading,NA,2022,65,3,NA,2,Rights and freedoms,5,Freedom in the World,4,72
Iraq,IRQ,94,NA,2,6,NA,Leading,NA,2022,65,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,72
Iraq,IRQ,94,6,3,7,NA,Leading,Off track,2022,65,3,6.71065990999341,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,72
Iraq,IRQ,94,28,3,8,NA,Leading,Off track,2022,65,3,27.96150484867394,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,72
Iraq,IRQ,94,56,3,9,NA,Leading,Catching up,2022,65,3,54.612066304311156,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,72
Iraq,IRQ,94,NA,4,10,NA,Leading,NA,2022,65,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,4,72
Iraq,IRQ,94,NA,4,11,NA,Leading,NA,2022,65,3,NA,4,Trust and resilience,11,Internet Resilience Index,4,72
Iraq,IRQ,94,97,4,12,NA,Leading,Leading,2022,65,3,96.62552694324404,4,Trust and resilience,12,Accountability Index,4,72
Ireland,IRL,78,NA,1,1,NA,On track,NA,2022,66,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,0,73
Ireland,IRL,78,85,1,2,NA,On track,Leading,2022,66,3,85.95292796380818,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,73
Ireland,IRL,78,28,1,3,NA,On track,Off track,2022,66,3,29.71005697362125,1,Connectivity and infrastructure,3,Network Readiness Index,0,73
Ireland,IRL,78,43,2,4,NA,On track,Off track,2022,66,3,41.636689933016896,2,Rights and freedoms,4,Freedom on the Net,0,73
Ireland,IRL,78,100,2,5,NA,On track,Leading,2022,66,3,101.46102156490088,2,Rights and freedoms,5,Freedom in the World,0,73
Ireland,IRL,78,63,2,6,NA,On track,Catching up,2022,66,3,61.27014069445431,2,Rights and freedoms,6,Rule of Law Index,0,73
Ireland,IRL,78,85,3,7,NA,On track,Leading,2022,66,3,84.61525218561292,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,73
Ireland,IRL,78,83,3,8,NA,On track,Leading,2022,66,3,82.45135286264122,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,73
Ireland,IRL,78,99,3,9,NA,On track,Leading,2022,66,3,99.08309586253017,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,73
Ireland,IRL,78,56,4,10,NA,On track,Catching up,2022,66,3,56.474995497614145,4,Trust and resilience,10,Global Cybersecurity Index,0,73
Ireland,IRL,78,45,4,11,NA,On track,Off track,2022,66,3,43.085699304006994,4,Trust and resilience,11,Internet Resilience Index,0,73
Ireland,IRL,78,79,4,12,NA,On track,On track,2022,66,3,78.33932886086404,4,Trust and resilience,12,Accountability Index,0,73
Israel,ISR,7,62,1,1,NA,Off track,Catching up,2022,67,3,61.68589909747243,1,Connectivity and infrastructure,1,ICT Development Index,1,73
Israel,ISR,7,66,1,2,NA,Off track,On track,2022,67,3,67.67909269221127,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,73
Israel,ISR,7,19,1,3,NA,Off track,Off track,2022,67,3,17.565700794570148,1,Connectivity and infrastructure,3,Network Readiness Index,1,73
Israel,ISR,7,33,2,4,NA,Off track,Off track,2022,67,3,32.62808756250888,2,Rights and freedoms,4,Freedom on the Net,1,73
Israel,ISR,7,NA,2,5,NA,Off track,NA,2022,67,3,NA,2,Rights and freedoms,5,Freedom in the World,1,73
Israel,ISR,7,63,2,6,NA,Off track,Catching up,2022,67,3,62.578255525790155,2,Rights and freedoms,6,Rule of Law Index,1,73
Israel,ISR,7,93,3,7,NA,Off track,Leading,2022,67,3,93.82254509534687,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,73
Israel,ISR,7,74,3,8,NA,Off track,On track,2022,67,3,72.75010438356549,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,73
Israel,ISR,7,NA,3,9,NA,Off track,NA,2022,67,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,73
Israel,ISR,7,77,4,10,NA,Off track,On track,2022,67,3,75.86259389296174,4,Trust and resilience,10,Global Cybersecurity Index,1,73
Israel,ISR,7,NA,4,11,NA,Off track,NA,2022,67,3,NA,4,Trust and resilience,11,Internet Resilience Index,1,73
Israel,ISR,7,NA,4,12,NA,Off track,NA,2022,67,3,NA,4,Trust and resilience,12,Accountability Index,1,73
Italy,ITA,94,44,1,1,NA,Leading,Off track,2022,68,3,42.62975509557873,1,Connectivity and infrastructure,1,ICT Development Index,2,73
Italy,ITA,94,NA,1,2,NA,Leading,NA,2022,68,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,73
Italy,ITA,94,98,1,3,NA,Leading,Leading,2022,68,3,97.91674214228988,1,Connectivity and infrastructure,3,Network Readiness Index,2,73
Italy,ITA,94,NA,2,4,NA,Leading,NA,2022,68,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,73
Italy,ITA,94,NA,2,5,NA,Leading,NA,2022,68,3,NA,2,Rights and freedoms,5,Freedom in the World,2,73
Italy,ITA,94,NA,2,6,NA,Leading,NA,2022,68,3,NA,2,Rights and freedoms,6,Rule of Law Index,2,73
Italy,ITA,94,NA,3,7,NA,Leading,NA,2022,68,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,73
Italy,ITA,94,NA,3,8,NA,Leading,NA,2022,68,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,73
Italy,ITA,94,NA,3,9,NA,Leading,NA,2022,68,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,73
Italy,ITA,94,100,4,10,NA,Leading,Leading,2022,68,3,98.45403368026018,4,Trust and resilience,10,Global Cybersecurity Index,2,73
Italy,ITA,94,36,4,11,NA,Leading,Off track,2022,68,3,36.34262178838253,4,Trust and resilience,11,Internet Resilience Index,2,73
Italy,ITA,94,61,4,12,NA,Leading,Catching up,2022,68,3,60.01036103069782,4,Trust and resilience,12,Accountability Index,2,73
Japan,JPN,50,NA,1,1,NA,Off track,NA,2022,69,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,3,73
Japan,JPN,50,5,1,2,NA,Off track,Off track,2022,69,3,5.864519824273884,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,73
Japan,JPN,50,70,1,3,NA,Off track,On track,2022,69,3,68.5493053169921,1,Connectivity and infrastructure,3,Network Readiness Index,3,73
Japan,JPN,50,32,2,4,NA,Off track,Off track,2022,69,3,33.37504135817289,2,Rights and freedoms,4,Freedom on the Net,3,73
Japan,JPN,50,41,2,5,NA,Off track,Off track,2022,69,3,41.463665606454015,2,Rights and freedoms,5,Freedom in the World,3,73
Japan,JPN,50,51,2,6,NA,Off track,Catching up,2022,69,3,51.598118853755295,2,Rights and freedoms,6,Rule of Law Index,3,73
Japan,JPN,50,66,3,7,NA,Off track,On track,2022,69,3,66.60631481930614,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,73
Japan,JPN,50,72,3,8,NA,Off track,On track,2022,69,3,70.66067437455058,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,73
Japan,JPN,50,48,3,9,NA,Off track,Off track,2022,69,3,47.08446203451604,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,73
Japan,JPN,50,60,4,10,NA,Off track,Catching up,2022,69,3,61.11186320334673,4,Trust and resilience,10,Global Cybersecurity Index,3,73
Japan,JPN,50,40,4,11,NA,Off track,Off track,2022,69,3,40.665014083497226,4,Trust and resilience,11,Internet Resilience Index,3,73
Japan,JPN,50,100,4,12,NA,Off track,Leading,2022,69,3,100.08764368761331,4,Trust and resilience,12,Accountability Index,3,73
Jordan,JOR,100,NA,1,1,NA,Leading,NA,2022,70,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,73
Jordan,JOR,100,94,1,2,NA,Leading,Leading,2022,70,3,93.71106632705778,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,73
Jordan,JOR,100,NA,1,3,NA,Leading,NA,2022,70,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,73
Jordan,JOR,100,61,2,4,NA,Leading,Catching up,2022,70,3,62.63160765822977,2,Rights and freedoms,4,Freedom on the Net,4,73
Jordan,JOR,100,52,2,5,NA,Leading,Catching up,2022,70,3,50.010106202214956,2,Rights and freedoms,5,Freedom in the World,4,73
Jordan,JOR,100,NA,2,6,NA,Leading,NA,2022,70,3,NA,2,Rights and freedoms,6,Rule of Law Index,4,73
Jordan,JOR,100,NA,3,7,NA,Leading,NA,2022,70,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,73
Jordan,JOR,100,58,3,8,NA,Leading,Catching up,2022,70,3,58.51626220624894,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,73
Jordan,JOR,100,76,3,9,NA,Leading,On track,2022,70,3,76.77541078906506,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,73
Jordan,JOR,100,62,4,10,NA,Leading,Catching up,2022,70,3,61.926343185827136,4,Trust and resilience,10,Global Cybersecurity Index,4,73
Jordan,JOR,100,100,4,11,NA,Leading,Leading,2022,70,3,99.18098919373006,4,Trust and resilience,11,Internet Resilience Index,4,73
Jordan,JOR,100,NA,4,12,NA,Leading,NA,2022,70,3,NA,4,Trust and resilience,12,Accountability Index,4,73
Kazakhstan,KAZ,74,46,1,1,NA,On track,Off track,2022,71,3,44.72034047637135,1,Connectivity and infrastructure,1,ICT Development Index,0,74
Kazakhstan,KAZ,74,55,1,2,NA,On track,Catching up,2022,71,3,55.88791679032147,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,74
Kazakhstan,KAZ,74,80,1,3,NA,On track,Leading,2022,71,3,80.00475513935089,1,Connectivity and infrastructure,3,Network Readiness Index,0,74
